0 0 47/89 0 913/1335 3041/2670 413/267 1091/890 1333/1335 21551/10680 1879/1068 6913/2670 3283/1335 5933/1780 1848/445 0
0 0 21/52 0 21/52 163/104 437/312 229/156 1063/624 583/208 719/312 1991/624 1991/624 925/208 261/52 0
0 0 12/23 0 2401/2760 1243/1104 35/23 12293/10120 277/230 228013/121440 17081/10120 52241/20240 46797/20240 11798/3795 239861/60720 0
0 0 1/2 0 75/112 1447/1680 19/14 253/240 41/40 173/96 4513/3360 177/80 3313/1680 589/210 11387/3360 0
0 0 41/81 0 2671/2430 2177/1620 157/108 150509/124740 6469/4860 423497/249480 684721/374220 975203/374220 177469/74844 1193303/374220 2958941/748440 0
0 0 25/51 0 95/102 58/51 22/17 161/153 707/612 19/12 155/102 346/153 104/51 1787/612 2075/612 0
0 0 26/59 0 1891/1770 4753/3540 175/118 4381/3245 1249/885 9255/5192 6401/3245 108191/38940 105323/38940 125507/38940 167723/38940 0
0 0 8/19 0 2041/1710 5083/3420 107/76 353429/263340 2483/1710 57965/35112 179833/87780 242729/87780 715481/263340 430447/131670 250043/58520 0
0 0 23/45 0 233/270 181/180 367/270 1447/1350 239/180 4441/2700 4307/2700 265/108 6169/2700 1864/675 979/270 0
0 0 8/17 0 38/51 173/204 87/68 35/34 29/24 167/102 95/68 229/102 439/204 179/68 169/51 0
0 0 16/31 0 34/31 947/744 995/744 28103/26040 1037/744 13479/8680 7619/4340 1077/434 60173/26040 76627/26040 18967/5208 0
0 0 25/51 0 19/18 371/306 389/306 625/612 805/612 55/36 497/306 709/306 1349/612 49/17 115/34 0
0 0 15/38 0 37/38 2627/2280 137/114 43/38 404/285 1721/1140 1993/1140 1849/760 5707/2280 2103/760 2141/570 0
0 0 19/48 0 41/36 433/320 683/576 4607/4032 2071/1440 14447/10080 12599/6720 24827/10080 50849/20160 14647/5040 75823/20160 0
0 0 63/110 0 129/220 2639/3300 107/66 4827/3850 27571/23100 4567/2200 35473/23100 2495/924 13603/5775 19279/6600 45211/11550 0
0 0 35/64 0 53/96 933/1280 197/128 4603/3840 707/640 1561/768 5287/3840 803/320 8479/3840 1363/480 6973/1920 0
0 0 21/43 0 88/129 21983/24080 833/516 50971/36120 24727/18060 21719/10320 126913/72240 105349/36120 1651/602 110671/36120 155489/36120 0
0 0 48/85 0 19/30 3979/5100 397/255 14233/11900 45517/35700 9961/5100 13624/8925 19007/7140 84499/35700 712/255 2259/595 0
0 0 29/56 0 103/168 491/672 165/112 1307/1120 1361/1120 431/224 4769/3360 1201/480 2571/1120 461/168 6007/1680 0
0 0 9/19 0 27/38 57199/63840 349/228 1069/798 939/665 18199/9120 21989/12768 15037/5320 86467/31920 11747/3990 66317/15960 0
0 0 72/127 0 10991/13335 117749/106680 4849/3048 1072999/880110 58099/53340 108579/55880 947533/586740 523361/195580 2557109/1173480 3690359/1173480 1548179/391160 0
0 0 37/68 0 32/51 214/255 191/136 2111/2040 1837/2040 1535/816 2539/2040 547/240 3643/2040 229/80 4579/1360 0
0 0 68/121 0 12251/12705 125533/101640 4483/2904 2014031/1677060 14789/12705 2037719/1118040 472441/279510 298885/111804 163299/74536 3554333/1118040 1097161/279510 0
0 0 37/68 0 167/204 25/24 185/136 139/136 273/272 467/272 1121/816 1877/816 31/17 399/136 2731/816 0
0 0 33/71 0 16487/14910 27863/19880 2701/1704 70132/49203 41467/29820 175169/93720 333973/164010 244007/82005 1808053/656040 2208263/656040 986387/218680 0
0 0 4/9 0 17957/15120 29963/20160 2599/1728 278713/199584 43147/30240 1170083/665280 690551/332640 161663/55440 1829173/665280 2237633/665280 1474603/332640 0
0 0 101/172 0 545/903 120661/144480 2251/1376 53603/43344 77107/72240 21443/10320 35737/24080 1181533/433440 317759/144480 427373/144480 337033/86688 0
0 0 48/85 0 91/170 3629/5100 128/85 1901/1700 2411/2550 2053/1020 2109/1700 8309/3400 9859/5100 14299/5100 17681/5100 0
0 0 57/113 0 1739/2373 46993/47460 1519/904 14771/10170 63271/47460 9701/4520 305/168 30907/10170 86969/31640 301907/94920 180659/40680 0
0 0 29/61 0 77/122 52/61 163/122 383/366 749/732 1385/732 337/244 398/183 119/61 526/183 2413/732 0
0 0 16/31 0 97/124 491/465 169/124 494/465 166/155 433/248 927/620 4187/1860 3673/1860 11033/3720 12203/3720 0
0 0 1/2 0 11/18 25/32 4/3 145/144 109/96 59/32 401/288 211/96 37/18 263/96 151/48 0
0 0 7/13 0 107/117 656/585 1253/936 1523/1560 5951/4680 3983/2340 15013/9360 2653/1170 77/36 13709/4680 15049/4680 0
0 0 32/63 0 103/189 575/756 31/21 4411/3780 4183/3780 1579/756 259/180 2293/945 8153/3780 41/14 6637/1890 0
0 0 33/64 0 109/192 565/768 23/16 4241/3840 283/240 1531/768 5539/3840 9167/3840 2801/1280 1081/384 3241/960 0
0 0 1/2 0 37/60 89/105 19/14 433/420 261/280 1637/840 55/42 627/280 253/140 493/168 927/280 0
0 0 41/76 0 337/456 96/95 105/76 787/760 59/60 553/304 6397/4560 3473/1520 521/285 6809/2280 4991/1520 0
0 0 41/78 0 7/13 235/312 227/156 1727/1560 1531/1560 1939/936 6229/4680 2491/1040 9083/4680 2725/936 5323/1560 0
0 0 16/31 0 245/372 4043/3720 177/124 23/20 383/310 3389/1860 1963/1240 3067/1240 2793/1240 3707/1240 7079/1860 0
0 0 15/28 0 25/48 1579/1680 155/112 1817/1680 1891/1680 1259/672 2213/1680 1283/560 869/420 3251/1120 2333/672 0
0 0 25/51 0 275/306 1373/1020 45/34 854/765 4177/3060 271/170 2623/1530 7517/3060 6943/3060 1033/340 953/255 0
0 0 4/7 0 31/48 331/280 79/56 1837/1680 3971/3360 391/224 1577/1120 3949/1680 869/420 3379/1120 273/80 0
0 0 2/5 0 11/14 2741/2100 46/35 193/150 776/525 1163/700 113/60 5549/2100 5701/2100 647/210 877/210 0
0 0 12/31 0 55/62 2771/1860 39/31 1201/930 1387/930 953/620 731/372 4949/1860 5071/1860 587/186 25/6 0
0 0 19/39 0 88/117 163/156 101/78 14/13 17/12 373/234 185/117 127/52 85/36 1295/468 287/78 0
0 0 11/21 0 139/252 197/210 4/3 673/630 3203/2520 887/504 3413/2520 82/35 941/420 7099/2520 1453/420 0
0 0 1/2 0 11/12 225/176 57/44 287/264 255/176 135/88 56/33 1307/528 1231/528 515/176 971/264 0
0 0 17/30 0 247/360 1073/900 497/360 421/400 509/400 1219/720 5191/3600 8503/3600 7817/3600 10687/3600 1013/300 0
0 0 11/30 0 5/6 2147/1800 17/15 257/225 344/225 2641/1800 351/200 4367/1800 4703/1800 419/150 863/225 0
0 0 11/30 0 9/10 2477/1800 17/15 529/450 1361/900 2551/1800 371/200 4487/1800 4733/1800 439/150 3497/900 0
0 0 50/87 0 133/261 379/435 143/87 3431/2610 1159/870 2239/1044 4181/2610 821/290 1321/522 16043/5220 8669/2088 0
0 0 37/66 0 181/396 3343/3960 17/11 4937/3960 1231/990 19/9 5603/3960 5227/1980 9421/3960 4001/1320 5099/1320 0
0 0 29/61 0 36/61 52369/51240 201/122 38981/25620 4019/2562 5409/2440 97049/51240 15997/5124 38903/12810 84659/25620 787/168 0
0 0 40/73 0 124/219 3709/4380 112/73 361/292 409/292 289/146 1721/1095 11989/4380 3673/1460 12679/4380 4352/1095 0
0 0 33/62 0 187/372 3149/3720 91/62 893/744 989/744 2 89/62 645/248 603/248 10889/3720 117/31 0
0 0 27/59 0 37/59 48379/49560 90/59 8704/6195 1943/1239 14537/7080 29853/16520 7295/2478 72311/24780 25583/8260 185/42 0
0 0 46/79 0 986/1659 70589/66360 362/237 5099/4424 2411/2212 6087/3160 32953/22120 57027/22120 27481/13272 50759/16590 42131/11060 0
0 0 38/65 0 32/65 1181/1300 94/65 347/325 1951/1950 1529/780 791/650 9223/3900 3641/1950 443/150 69/20 0
0 0 42/73 0 1154/1533 75013/61320 320/219 68197/61320 17771/15330 15541/8760 95317/61320 31181/12264 124861/61320 9421/3066 113849/30660 0
0 0 44/71 0 42/71 4627/4260 209/142 2267/2130 4451/4260 525/284 5471/4260 1693/710 3941/2130 3208/1065 3584/1065 0
