0 0 0 9/41 23/41 19/41 42/41 75/82 65/41 44/41 129/82 179/82 169/82 229/82 144/41 0
0 0 0 2/15 2/5 2/15 16/15 26/15 9/5 7/5 53/30 11/5 43/15 3 22/5 0
0 0 0 1/12 1/4 1/12 3/4 4/3 17/12 13/12 4/3 5/3 11/6 9/4 3 0
0 0 0 1/15 1/5 2/15 4/5 8/5 26/15 6/5 7/5 29/15 7/3 13/5 11/3 0
0 0 0 1/16 3/16 3/16 15/16 57/32 31/16 19/16 11/8 17/8 41/16 47/16 4 0
0 0 0 5/28 15/28 1/7 27/28 2 61/28 43/28 115/56 19/7 22/7 89/28 135/28 0
0 0 0 1/9 1/3 1/9 13/18 23/18 29/18 14/9 17/9 7/3 20/9 25/9 59/18 0
0 0 0 2/19 6/19 3/19 14/19 27/19 33/19 28/19 34/19 45/19 46/19 54/19 67/19 0
0 0 0 1/11 3/11 2/11 19/22 35/22 85/44 3/2 39/22 5/2 117/44 69/22 43/11 0
0 0 0 1/6 1/2 1/6 3/4 5/3 2 19/12 25/12 65/24 67/24 3 97/24 0
0 0 0 5/27 5/9 31/54 88/81 323/324 137/81 47/36 67/36 271/108 115/54 103/36 2345/648 0
0 0 0 13/68 35/68 21/34 211/204 217/204 227/136 87/68 237/136 1997/816 229/102 1135/408 983/272 0
0 0 0 1/5 23/50 16/25 21/20 111/100 103/60 331/300 221/150 2827/1200 1399/600 289/100 73/20 0
0 0 0 28/117 80/117 179/234 1613/1404 476/351 11/6 2231/1404 511/234 1349/468 3973/1404 4295/1404 461/108 0
0 0 0 1/6 25/48 7/12 571/576 23/24 161/96 21/16 1081/576 163/64 409/192 1667/576 331/96 0
0 0 0 9/55 26/55 34/55 31/33 113/110 92/55 73/55 239/132 827/330 1481/660 1861/660 103/30 0
0 0 0 5/29 25/58 19/29 23/24 63/58 395/232 211/174 557/348 3373/1392 403/174 337/116 1219/348 0
0 0 0 12/65 7/13 8/13 66/65 437/390 28/15 17/10 581/260 2239/780 2087/780 475/156 19/5 0
0 0 0 3/19 9/19 5/19 81/76 263/228 34/19 121/76 115/57 575/228 253/114 219/76 433/114 0
0 0 0 5/36 5/12 5/18 37/36 281/216 11/6 115/72 427/216 551/216 131/54 26/9 106/27 0
0 0 0 1/16 3/16 5/16 1 53/32 31/16 5/4 23/16 9/4 81/32 3 4 0
0 0 0 10/53 30/53 14/53 185/159 487/318 334/159 207/106 392/159 971/318 494/159 174/53 247/53 0
0 0 0 5/34 15/34 9/34 33/34 19/17 31/17 29/17 36/17 45/17 77/34 3 125/34 0
0 0 0 2/15 2/5 3/10 11/12 37/30 11/6 5/3 41/20 8/3 73/30 59/20 37/10 0
0 0 0 2/21 2/7 2/7 20/21 32/21 83/42 32/21 38/21 55/21 8/3 68/21 4 0
0 0 0 6/35 18/35 11/35 31/30 136/105 44/21 74/35 109/42 332/105 316/105 229/70 443/105 0
0 0 0 1/15 1/5 2/15 13/15 22/15 8/5 5/3 28/15 32/15 11/5 38/15 17/5 0
0 0 0 1/21 1/7 4/21 19/21 5/3 13/7 12/7 13/7 97/42 55/21 59/21 82/21 0
0 0 0 1/18 1/6 2/9 1 65/36 2 25/18 14/9 83/36 49/18 55/18 37/9 0
0 0 0 8/47 24/47 10/47 173/141 289/141 337/141 110/47 791/282 955/282 520/141 171/47 731/141 0
0 0 0 1/10 3/10 3/20 4/5 27/20 17/10 37/20 43/20 51/20 12/5 29/10 69/20 0
0 0 0 1/12 1/4 5/24 5/6 3/2 11/6 43/24 49/24 41/16 21/8 71/24 89/24 0
0 0 0 1/12 1/4 5/24 11/12 13/8 95/48 13/8 15/8 125/48 133/48 77/24 4 0
0 0 0 3/19 9/19 9/38 64/57 107/57 271/114 5/2 335/114 797/228 409/114 139/38 545/114 0
0 0 0 8/53 26/53 34/53 655/636 51/53 179/106 80/53 1303/636 1711/636 1459/636 1921/636 367/106 0
0 0 0 8/53 25/53 35/53 643/636 52/53 177/106 81/53 1297/636 1717/636 1507/636 1897/636 363/106 0
0 0 0 1/6 29/66 2/3 89/88 45/44 41/24 137/99 713/396 1369/528 317/132 599/198 1385/396 0
0 0 0 9/56 29/56 19/28 761/672 25/24 89/48 215/112 555/224 345/112 627/224 729/224 635/168 0
0 0 0 5/36 5/12 5/18 77/72 13/12 17/9 149/72 22/9 53/18 31/12 79/24 137/36 0
0 0 0 4/29 12/29 9/29 30/29 32/29 53/29 119/58 141/58 3 78/29 187/58 107/29 0
0 0 0 3/26 9/26 7/26 53/52 33/26 99/52 97/52 57/26 227/78 36/13 131/39 50/13 0
0 0 0 5/29 15/29 10/29 104/87 94/87 175/87 73/29 259/87 302/87 277/87 102/29 353/87 0
0 0 0 3/28 9/28 5/28 53/56 5/4 51/28 131/56 37/14 85/28 79/28 185/56 103/28 0
0 0 0 3/28 9/28 3/14 53/56 5/4 25/14 125/56 71/28 167/56 79/28 45/14 101/28 0
0 0 0 1/10 3/10 1/5 59/60 4/3 113/60 41/20 7/3 529/180 173/60 301/90 19/5 0
0 0 0 5/34 15/34 9/34 253/204 157/102 223/102 49/17 667/204 755/204 367/102 257/68 449/102 0
0 0 0 8/35 24/35 17/35 71/70 6/7 52/35 41/35 54/35 149/70 137/70 93/35 33/10 0
0 0 0 10/39 10/13 19/39 241/234 35/39 329/234 83/78 37/26 253/117 53/26 101/39 43/13 0
0 0 0 11/50 39/50 3/5 219/200 49/50 151/100 319/300 403/300 343/150 1277/600 329/120 1003/300 0
0 0 0 4/13 34/39 23/39 7/6 46/39 121/78 301/234 415/234 191/78 1201/468 75/26 154/39 0
0 0 0 8/35 5/7 17/35 69/70 29/35 52/35 8/7 54/35 151/70 129/70 18/7 223/70 0
0 0 0 4/17 41/51 29/51 1 101/102 14/9 121/102 155/102 715/306 661/306 404/153 523/153 0
0 0 0 12/59 47/59 39/59 763/708 125/118 96/59 415/354 505/354 853/354 1597/708 659/236 409/118 0
0 0 0 19/62 59/62 39/62 98/93 151/124 205/124 251/186 172/93 977/372 635/248 521/186 1445/372 0
0 0 0 7/36 2/3 5/9 185/216 29/36 17/12 7/6 14/9 467/216 193/108 541/216 211/72 0
0 0 0 2/11 31/44 7/11 443/528 85/88 67/44 5/4 69/44 1211/528 91/44 677/264 827/264 0
0 0 0 12/67 51/67 93/134 202/201 69/67 223/134 4/3 319/201 2021/804 1855/804 193/67 683/201 0
0 0 0 9/40 31/40 3/5 373/480 81/80 31/20 27/20 7/4 1153/480 107/48 607/240 191/60 0
0 0 0 3/23 12/23 6/23 49/46 27/23 38/23 32/23 38/23 50/23 47/23 129/46 83/23 0
0 0 0 2/19 10/19 4/19 1 24/19 29/19 23/19 27/19 39/19 40/19 50/19 67/19 0
0 0 0 1/19 9/19 9/38 18/19 24/19 28/19 20/19 22/19 37/19 75/38 48/19 61/19 0
0 0 0 3/16 5/8 3/16 19/16 13/8 29/16 25/16 31/16 39/16 47/16 25/8 73/16 0
0 0 0 2/13 15/26 7/26 51/52 14/13 41/26 17/13 21/13 28/13 24/13 135/52 87/26 0
0 0 0 3/26 15/26 7/26 12/13 33/26 21/13 33/26 3/2 57/26 55/26 67/26 7/2 0
0 0 0 1/22 1/2 13/44 21/22 15/11 18/11 13/11 14/11 47/22 95/44 29/11 75/22 0
0 0 0 3/14 3/4 1/4 1 43/28 13/7 43/28 55/28 73/28 11/4 81/28 17/4 0
0 0 0 1/7 4/7 1/4 7/8 1 11/7 3/2 25/14 33/14 53/28 151/56 89/28 0
0 0 0 3/25 3/5 7/25 4/5 28/25 39/25 7/5 41/25 59/25 51/25 13/5 79/25 0
0 0 0 2/27 5/9 5/18 25/27 34/27 46/27 40/27 44/27 67/27 125/54 26/9 31/9 0
0 0 0 1/5 7/10 3/10 7/10 23/20 8/5 29/20 37/20 49/20 9/4 5/2 13/4 0
0 0 0 1/12 1/3 1/12 5/6 4/3 17/12 5/4 17/12 7/4 2 29/12 19/6 0
0 0 0 1/13 5/13 1/13 11/13 17/13 18/13 15/13 17/13 23/13 27/13 31/13 42/13 0
0 0 0 1/18 4/9 5/36 17/18 25/18 3/2 10/9 11/9 35/18 77/36 23/9 59/18 0
0 0 0 1/7 1/2 1/7 15/14 23/14 12/7 3/2 25/14 31/14 20/7 41/14 30/7 0
0 0 0 1/12 1/3 1/12 3/4 5/4 4/3 7/6 4/3 5/3 7/4 13/6 17/6 0
0 0 0 1/19 8/19 3/19 16/19 29/19 32/19 26/19 28/19 40/19 45/19 49/19 68/19 0
0 0 0 1/23 11/23 9/46 22/23 36/23 40/23 30/23 32/23 51/23 111/46 63/23 83/23 0
0 0 0 5/27 19/27 5/27 26/27 16/9 53/27 44/27 2 8/3 80/27 80/27 118/27 0
0 0 0 1/9 4/9 1/9 13/18 7/6 3/2 5/3 17/9 7/3 19/9 8/3 55/18 0
0 0 0 1/11 1/2 2/11 17/22 15/11 37/22 18/11 20/11 27/11 53/22 61/22 75/22 0
0 0 0 2/29 15/29 11/58 26/29 41/29 51/29 46/29 50/29 73/29 5/2 85/29 103/29 0
0 0 0 4/23 15/23 5/23 17/23 34/23 41/23 38/23 2 60/23 60/23 63/23 83/23 0
0 0 0 9/40 3/4 3/5 91/80 37/40 8/5 59/40 39/20 13/5 33/16 14/5 549/160 0
0 0 0 5/23 55/69 16/23 242/207 149/138 709/414 223/138 136/69 1153/414 512/207 1213/414 3055/828 0
0 0 0 1/5 4/5 46/65 157/130 29/26 683/390 577/390 26/15 4273/1560 395/156 393/130 479/130 0
0 0 0 29/100 24/25 33/40 1547/1200 797/600 1123/600 2273/1200 583/240 1931/600 1811/600 3857/1200 1729/400 0
0 0 0 1/5 5/7 3/5 43/42 6/7 54/35 103/70 27/14 1087/420 841/420 58/21 221/70 0
0 0 0 5/27 41/54 13/18 713/648 115/108 7/4 7/4 113/54 1865/648 181/72 242/81 1151/324 0
0 0 0 13/69 55/69 97/138 961/828 74/69 245/138 334/207 779/414 4735/1656 2119/828 143/46 746/207 0
0 0 0 13/58 24/29 21/29 273/232 401/348 677/348 62/29 297/116 1139/348 689/232 563/174 114/29 0
0 0 0 6/35 3/5 11/35 15/14 37/35 58/35 58/35 2 88/35 73/35 193/70 247/70 0
0 0 0 5/39 23/39 14/39 14/13 49/39 23/13 23/13 79/39 8/3 32/13 112/39 295/78 0
0 0 0 1/25 13/25 19/50 27/25 36/25 9/5 38/25 8/5 62/25 5/2 73/25 93/25 0
0 0 0 5/24 35/48 17/48 11/9 211/144 295/144 35/16 125/48 77/24 457/144 79/24 1309/288 0
0 0 0 5/33 19/33 10/33 32/33 1 5/3 39/22 137/66 173/66 139/66 94/33 37/11 0
0 0 0 2/17 10/17 13/34 67/68 20/17 30/17 127/68 143/68 189/68 167/68 199/68 121/34 0
0 0 0 1/15 17/30 7/20 31/30 4/3 11/6 26/15 28/15 41/15 31/12 31/10 37/10 0
0 0 0 2/11 2/3 14/33 217/198 124/99 202/99 155/66 179/66 217/66 611/198 215/66 37/9 0
0 0 0 1/15 4/15 2/15 13/15 7/5 23/15 26/15 28/15 32/15 32/15 37/15 49/15 0
0 0 0 1/28 11/28 1/4 29/28 47/28 27/14 2 29/14 149/56 20/7 3 113/28 0
0 0 0 1/28 1/2 15/56 31/28 47/28 27/14 12/7 25/14 21/8 157/56 43/14 111/28 0
0 0 0 4/23 31/46 13/46 179/138 271/138 7/3 59/23 67/23 325/92 257/69 84/23 695/138 0
0 0 0 1/10 2/5 3/20 4/5 5/4 8/5 39/20 43/20 51/20 23/10 14/5 13/4 0
0 0 0 1/15 7/15 4/15 29/30 23/15 19/10 21/10 67/30 57/20 17/6 31/10 23/6 0
0 0 0 1/17 9/17 1/4 35/34 26/17 65/34 32/17 2 191/68 191/68 54/17 131/34 0
0 0 0 3/19 12/19 6/19 137/114 104/57 265/114 103/38 115/38 275/76 415/114 139/38 533/114 0
0 0 0 7/38 13/19 25/38 62/57 17/19 61/38 131/76 165/76 1283/456 1025/456 170/57 249/76 0
0 0 0 8/45 11/15 34/45 323/270 46/45 79/45 179/90 107/45 419/135 1427/540 863/270 107/30 0
0 0 0 14/71 58/71 48/71 5/4 139/142 255/142 388/213 905/426 5269/1704 761/284 235/71 775/213 0
0 0 0 9/43 35/43 34/43 355/258 145/129 262/129 110/43 261/86 635/172 1693/516 313/86 530/129 0
0 0 0 5/36 5/9 11/36 79/72 1 65/36 79/36 89/36 217/72 181/72 13/4 131/36 0
0 0 0 1/8 19/32 3/8 9/8 17/16 29/16 73/32 81/32 203/64 175/64 105/32 117/32 0
0 0 0 3/34 10/17 21/68 19/17 77/68 31/17 141/68 9/4 311/102 93/34 677/204 125/34 0
0 0 0 5/26 17/26 6/13 101/78 85/78 80/39 147/52 167/52 193/52 527/156 189/52 323/78 0
0 0 0 3/28 3/7 5/28 55/56 33/28 25/14 141/56 153/56 22/7 79/28 93/28 101/28 0
0 0 0 3/31 15/31 8/31 67/62 40/31 58/31 159/62 171/62 203/62 94/31 211/62 117/31 0
0 0 0 3/38 10/19 17/76 21/19 97/76 71/38 173/76 185/76 715/228 56/19 773/228 143/38 0
0 0 0 5/32 9/16 11/32 259/192 77/48 217/96 51/16 7/2 253/64 367/96 63/16 437/96 0
0 0 0 1/5 56/55 71/110 12/11 293/330 159/110 244/165 302/165 123/55 709/330 1819/660 1129/330 0
0 0 0 9/43 1 26/43 45/43 77/86 113/86 57/43 72/43 93/43 93/43 111/43 140/43 0
0 0 0 7/39 40/39 23/39 40/39 32/39 49/39 16/13 59/39 83/39 27/13 197/78 3 0
0 0 0 16/57 131/114 27/38 205/171 43/38 245/171 257/171 335/171 422/171 1765/684 107/38 433/114 0
0 0 0 1/5 14/15 29/45 46/45 8/9 3/2 61/45 26/15 98/45 88/45 233/90 146/45 0
0 0 0 9/44 45/44 7/11 45/44 81/88 127/88 59/44 149/88 51/22 93/44 223/88 141/44 0
0 0 0 6/37 39/37 24/37 38/37 32/37 52/37 47/37 113/74 85/37 77/37 93/37 110/37 0
0 0 0 7/23 163/138 97/138 232/207 7/6 637/414 613/414 413/207 1093/414 2101/828 377/138 259/69 0
0 0 0 7/40 17/20 27/40 9/10 69/80 119/80 27/20 69/40 87/40 153/80 103/40 61/20 0
0 0 0 1/6 8/9 25/36 31/36 11/12 35/24 49/36 41/24 83/36 151/72 91/36 3 0
0 0 0 7/43 45/43 59/86 1 38/43 65/43 63/43 151/86 109/43 193/86 118/43 133/43 0
0 0 0 4/19 17/19 25/38 31/38 37/38 115/76 27/19 139/76 91/38 169/76 48/19 59/19 0
0 0 0 2/13 38/39 23/78 89/78 109/117 115/78 199/117 230/117 30/13 242/117 25/9 805/234 0
0 0 0 3/22 19/22 5/22 23/22 43/44 14/11 16/11 75/44 47/22 91/44 27/11 139/44 0
0 0 0 1/16 3/4 7/32 7/8 27/32 17/16 19/16 21/16 29/16 7/4 17/8 5/2 0
0 0 0 1/5 24/25 11/50 6/5 63/50 37/25 42/25 51/25 61/25 66/25 14/5 39/10 0
0 0 0 6/35 31/35 11/35 73/70 33/35 3/2 53/35 64/35 78/35 13/7 18/7 227/70 0
0 0 0 2/13 23/26 7/26 25/26 49/52 17/13 18/13 87/52 57/26 99/52 30/13 155/52 0
0 0 0 1/16 13/16 9/32 7/8 27/32 9/8 19/16 21/16 31/16 27/16 33/16 19/8 0
0 0 0 4/17 1 1/4 18/17 5/4 53/34 27/17 69/34 87/34 5/2 45/17 15/4 0
0 0 0 5/33 9/11 10/33 61/66 61/66 103/66 5/3 43/22 26/11 125/66 89/33 104/33 0
0 0 0 1/7 17/21 2/7 16/21 17/21 26/21 29/21 5/3 47/21 37/21 47/21 53/21 0
0 0 0 1/10 17/20 11/40 17/20 4/5 49/40 29/20 33/20 23/10 15/8 47/20 5/2 0
0 0 0 1/5 4/5 3/10 7/10 19/20 7/5 29/20 37/20 47/20 41/20 23/10 57/20 0
0 0 0 1/18 11/18 1/9 8/9 7/6 23/18 14/9 5/3 11/6 37/18 85/36 3 0
0 0 0 1/16 5/8 1/8 7/8 17/16 19/16 23/16 25/16 29/16 33/16 9/4 23/8 0
0 0 0 1/17 12/17 5/34 15/17 33/34 19/17 22/17 24/17 31/17 65/34 37/17 44/17 0
0 0 0 1/7 17/21 1/6 23/21 4/3 10/7 5/3 27/14 47/21 37/14 8/3 26/7 0
0 0 0 1/16 9/16 1/8 13/16 9/8 5/4 23/16 25/16 7/4 29/16 17/8 43/16 0
0 0 0 1/18 2/3 1/6 5/6 10/9 23/18 13/9 14/9 35/18 2 13/6 25/9 0
0 0 0 1/18 7/9 7/36 8/9 37/36 11/9 4/3 13/9 2 23/12 13/6 23/9 0
0 0 0 1/5 14/15 11/60 1 22/15 49/30 5/3 41/20 77/30 161/60 8/3 19/5 0
0 0 0 2/21 13/21 1/7 16/21 23/21 10/7 38/21 2 16/7 44/21 18/7 61/21 0
0 0 0 1/10 7/10 1/5 3/4 1 13/10 8/5 9/5 9/4 41/20 47/20 53/20 0
0 0 0 2/23 18/23 9/46 19/23 22/23 59/46 36/23 40/23 53/23 47/23 55/23 60/23 0
0 0 0 4/23 18/23 5/23 17/23 28/23 35/23 38/23 2 57/23 54/23 57/23 71/23 0
0 0 0 9/40 37/40 23/40 47/40 69/80 3/2 63/40 167/80 53/20 83/40 109/40 263/80 0
0 0 0 11/50 27/25 17/25 32/25 99/100 41/25 91/50 113/50 301/100 62/25 74/25 357/100 0
0 0 0 3/17 20/17 11/17 22/17 31/34 53/34 59/34 69/34 201/68 42/17 99/34 111/34 0
0 0 0 28/93 215/186 74/93 503/372 707/558 331/186 2207/1116 2867/1116 119/36 3335/1116 1183/372 4709/1116 0
0 0 0 6/31 26/31 18/31 65/62 25/31 46/31 99/62 65/31 165/62 127/62 169/62 94/31 0
0 0 0 7/38 1 14/19 91/76 1 65/38 149/76 181/76 119/38 197/76 233/76 66/19 0
0 0 0 7/38 45/38 49/76 24/19 17/19 31/19 36/19 85/38 241/76 49/19 59/19 63/19 0
0 0 0 11/49 47/49 36/49 26/21 163/147 283/147 111/49 134/49 335/98 1765/588 23/7 572/147 0
0 0 0 7/38 29/38 6/19 83/76 71/76 29/19 33/19 159/76 48/19 157/76 201/76 127/38 0
0 0 0 6/37 31/37 13/37 41/37 75/74 57/37 68/37 159/74 99/37 169/74 99/37 126/37 0
0 0 0 1/17 15/17 13/34 18/17 33/34 23/17 27/17 29/17 41/17 36/17 42/17 48/17 0
0 0 0 3/13 12/13 35/104 97/78 401/312 11/6 28/13 135/52 163/52 463/156 161/52 164/39 0
0 0 0 5/31 21/31 10/31 30/31 27/31 48/31 113/62 133/62 161/62 127/62 84/31 97/31 0
0 0 0 1/7 11/14 11/28 55/56 13/14 43/28 107/56 123/56 155/56 127/56 151/56 87/28 0
0 0 0 2/21 19/21 5/14 1 19/21 59/42 37/21 41/21 8/3 31/14 8/3 20/7 0
0 0 0 6/31 24/31 13/31 205/186 103/93 178/93 147/62 171/62 203/62 551/186 195/62 359/93 0
0 0 0 1/18 4/9 1/6 8/9 11/9 25/18 11/6 35/18 19/9 19/9 7/3 3 0
0 0 0 1/24 5/8 1/4 25/24 11/8 13/8 25/12 13/6 31/12 31/12 65/24 83/24 0
0 0 0 1/20 17/20 11/40 11/10 49/40 3/2 9/5 19/10 51/20 97/40 53/20 31/10 0
0 0 0 9/46 20/23 25/92 91/69 122/69 146/69 59/23 271/92 80/23 977/276 159/46 647/138 0
0 0 0 2/21 11/21 4/21 17/21 23/21 10/7 41/21 15/7 17/7 46/21 18/7 61/21 0
0 0 0 2/25 17/25 7/25 24/25 31/25 8/5 53/25 57/25 69/25 64/25 14/5 81/25 0
0 0 0 2/25 21/25 13/50 1 28/25 3/2 48/25 52/25 68/25 61/25 69/25 76/25 0
0 0 0 6/35 27/35 11/35 128/105 5/3 229/105 97/35 109/35 127/35 74/21 124/35 461/105 0
0 0 0 2/11 9/11 7/11 25/22 28/33 52/33 125/66 79/33 65/22 155/66 199/66 106/33 0
0 0 0 6/35 32/35 27/35 89/70 1 61/35 31/14 187/70 117/35 39/14 33/10 124/35 0
0 0 0 8/41 48/41 25/41 56/41 34/41 70/41 90/41 106/41 7/2 115/41 140/41 142/41 0
0 0 0 8/41 36/41 33/41 170/123 136/123 244/123 106/41 126/41 303/82 1597/492 148/41 494/123 0
0 0 0 5/33 2/3 1/3 73/66 29/33 56/33 149/66 169/66 199/66 163/66 69/22 113/33 0
0 0 0 4/27 7/9 11/27 31/27 8/9 5/3 43/18 145/54 175/54 145/54 19/6 91/27 0
0 0 0 3/25 22/25 17/50 28/25 41/50 77/50 11/5 61/25 78/25 64/25 77/25 78/25 0
0 0 0 5/26 19/26 6/13 101/78 79/78 77/39 147/52 167/52 191/52 515/156 185/52 311/78 0
0 0 0 3/28 15/28 3/14 55/56 15/14 23/14 5/2 19/7 85/28 19/7 25/8 93/28 0
0 0 0 3/28 9/14 2/7 61/56 8/7 12/7 73/28 79/28 13/4 41/14 13/4 97/28 0
0 0 0 1/10 23/30 1/4 11/10 61/60 97/60 12/5 13/5 19/6 167/60 19/6 49/15 0
0 0 0 5/32 21/32 11/32 259/192 145/96 13/6 51/16 7/2 125/32 179/48 123/32 419/96 0
0 0 0 13/42 29/42 23/42 27/28 16/21 59/42 115/84 121/84 167/84 79/42 5/2 87/28 0
0 0 0 9/29 43/58 18/29 28/29 25/29 461/348 77/58 917/696 115/58 1397/696 833/348 1097/348 0
0 0 0 9/28 6/7 5/7 1055/1008 20/21 703/504 59/42 1289/1008 77/36 134/63 319/126 1571/504 0
0 0 0 5/13 11/13 8/13 245/234 41/39 107/78 152/117 727/468 505/234 185/78 593/234 412/117 0
0 0 0 4/13 9/13 22/39 73/78 29/39 55/39 103/78 37/26 155/78 23/13 94/39 233/78 0
0 0 0 5/18 53/72 49/72 785/864 15/16 307/216 49/36 295/216 56/27 599/288 2053/864 457/144 0
0 0 0 13/47 38/47 71/94 1123/1128 191/188 835/564 265/188 737/564 409/188 411/188 2843/1128 299/94 0
0 0 0 23/62 55/62 41/62 229/248 131/124 179/124 505/372 99/62 141/62 863/372 1795/744 417/124 0
0 0 0 10/37 23/37 22/37 5/6 27/37 51/37 97/74 103/74 431/222 383/222 523/222 209/74 0
0 0 0 6/25 33/50 33/50 241/300 89/100 37/25 139/100 287/200 1253/600 201/100 1441/600 181/60 0
0 0 0 27/98 81/98 141/196 565/588 46/49 227/147 157/98 591/392 2783/1176 891/392 3151/1176 919/294 0
0 0 0 10/37 26/37 24/37 76/111 71/74 54/37 52/37 237/148 955/444 13/6 1013/444 331/111 0
0 0 0 14/41 31/41 16/41 45/41 44/41 63/41 143/82 133/82 91/41 165/82 223/82 139/41 0
0 0 0 14/43 33/43 18/43 91/86 47/43 62/43 74/43 64/43 92/43 89/43 111/43 143/43 0
0 0 0 6/17 15/17 49/102 649/612 52/51 206/153 256/153 202/153 655/306 623/306 127/51 905/306 0
0 0 0 4/15 3/5 4/15 16/15 22/15 8/5 5/3 9/5 11/5 14/5 14/5 62/15 0
0 0 0 13/40 29/40 2/5 83/80 21/20 61/40 133/80 127/80 87/40 151/80 207/80 13/4 0
0 0 0 7/24 35/48 7/16 47/48 9/8 3/2 27/16 3/2 13/6 25/12 5/2 79/24 0
0 0 0 5/17 41/51 1/2 311/306 56/51 445/306 509/306 407/306 332/153 322/153 127/51 466/153 0
0 0 0 4/13 19/26 9/26 23/26 35/26 21/13 43/26 47/26 61/26 67/26 33/13 97/26 0
0 0 0 13/44 15/22 9/22 85/88 51/44 39/22 189/88 177/88 117/44 203/88 271/88 157/44 0
0 0 0 13/44 8/11 19/44 41/44 53/44 39/22 17/8 171/88 59/22 213/88 133/44 157/44 0
0 0 0 1/3 19/22 21/44 401/396 73/66 665/396 217/99 371/198 30/11 997/396 595/198 334/99 0
0 0 0 5/18 2/3 7/18 11/18 19/18 13/9 14/9 31/18 20/9 13/6 20/9 53/18 0
0 0 0 7/18 5/6 1/9 41/36 13/9 14/9 16/9 16/9 7/3 20/9 17/6 31/9 0
0 0 0 8/21 6/7 1/7 47/42 29/21 31/21 12/7 5/3 16/7 16/7 19/7 24/7 0
0 0 0 20/41 48/41 23/82 146/123 140/123 160/123 206/123 182/123 295/123 529/246 211/82 350/123 0
0 0 0 3/14 1/2 3/14 1 3/2 11/7 23/14 12/7 29/14 39/14 19/7 4 0
0 0 0 6/17 13/17 2/17 18/17 24/17 26/17 29/17 29/17 38/17 35/17 45/17 55/17 0
0 0 0 9/29 23/29 6/29 1 42/29 47/29 51/29 49/29 69/29 70/29 77/29 101/29 0
0 0 0 2/5 47/45 3/10 301/270 343/270 199/135 46/27 206/135 331/135 619/270 47/18 413/135 0
0 0 0 8/27 20/27 7/27 8/9 41/27 46/27 47/27 50/27 22/9 74/27 71/27 103/27 0
